Timestamp,Open,High,Low,Close,Volume
2016-10-29 14:00:00,20000.0,20000.0,19000.0,19000.0,0.0006
2016-10-29 15:00:00,20344.076307630952,19525.064088625135,19224.936129675032,18489.92821612311,0.0005825008739693643
2016-10-29 16:00:00,19637.851614180432,19968.925893006057,19696.493135536184,18666.66842505621,0.0005694942815578943
2016-10-29 17:00:00,18862.544409920487,20189.62587051334,20139.220885473966,18096.734121422294,0.0005668652747391546
2016-10-29 18:00:00,18709.876951037142,20331.582194423423,20317.02041699894,17634.46777204567,0.0005712664456949658
2016-10-29 19:00:00,1411.0,6490.0,1411.0,6490.0,0.0206
2016-10-29 20:00:00,6490.0,6490.0,6490.0,6490.0,0.00301403
2016-10-29 21:00:00,19400.0,19400.0,19000.0,19000.0,0.0044
2016-10-29 22:00:00,10000.0,10000.0,10000.0,10000.0,0.00015
2016-10-29 23:00:00,4229.6,4229.6,3806.6,3806.6,0.12051458
2016-10-30 00:00:00,8450.0,8450.0,8450.0,8450.0,0.0001
2016-10-30 01:00:00,8230.906239180602,8396.908534212367,8347.197618315953,8497.78898796741,9.65701775541305e-05
2016-10-30 02:00:00,3451.0,3451.0,3451.0,3451.0,0.04196712
2016-10-30 03:00:00,4204.2,4204.2,4204.2,4204.2,0.00052
2016-10-30 04:00:00,4204.2,4204.2,3106.0,3106.0,0.01072209
2016-10-30 05:00:00,4212.274137355935,4193.497250147381,3218.567084920871,3134.0401147168577,0.011223550612561192
2016-10-30 06:00:00,3591.3,3591.3,3591.3,3591.3,0.0026
2016-10-30 07:00:00,2798.0,2798.0,2798.0,2798.0,0.08012917
2016-10-30 08:00:00,2799.9,2799.9,1808.0,1808.0,0.11682461
2016-10-30 09:00:00,2825.88981848145,2615.2840752501347,1795.6681420275008,1834.606706447444,0.11169737435036795
2016-10-30 10:00:00,2498.9,2498.9,2498.9,2498.9,0.006
2016-10-30 11:00:00,2543.33380600339,2513.415336038632,2511.3827827064406,2580.5238092409077,0.0059676479895774
2016-10-30 12:00:00,2498.9,2498.9,961.8,1651.1,0.03680448
2016-10-30 13:00:00,2498.9,2498.9,1262.1,2498.9,0.04764817
2016-10-30 14:00:00,1452.0,1452.0,1085.0,1085.0,0.25658506
2016-10-30 15:00:00,950.0,1262.0,902.0,1262.0,0.16578294
2016-10-30 16:00:00,938.1,938.1,938.0,938.0,0.0004
2016-10-30 17:00:00,936.0,1619.2,852.5,852.5,0.02148
2016-10-30 18:00:00,852.5,852.5,852.5,852.5,0.01009
2016-10-30 19:00:00,1488.0,1488.0,857.1,1488.0,0.0106
2016-10-30 20:00:00,1470.3569686675728,1493.3843210210825,846.3498714136633,1428.527816857655,0.010784013364346328
2016-10-30 21:00:00,1534.5059232375695,1404.0521740977722,819.7168367437979,1377.78594226676,0.01075253094904705
2016-10-30 22:00:00,856.0,862.2,728.1,728.1,0.23898985
2016-10-30 23:00:00,706.9,801.11,701.22,701.22,0.05178033
2016-10-31 00:00:00,789.2,789.2,701.22,701.22,0.191
2016-10-31 01:00:00,678.9,678.9,600.0,600.0,0.24141121
2016-10-31 02:00:00,600.0,600.0,520.6,520.6,0.23638827
2016-10-31 03:00:00,518.2,518.2,518.2,518.2,0.04090653
2016-10-31 04:00:00,769.4,822.0,769.4,822.0,0.22947979
2016-10-31 05:00:00,522.0,2497.9,522.0,629.8,0.88966151
2016-10-31 06:00:00,558.0,558.0,558.0,558.0,0.01
2016-10-31 07:00:00,585.89,588.0,585.89,588.0,3.1
2016-10-31 08:00:00,574.5148904609337,600.5742912275421,573.125930879825,581.3842863122858,3.1319153567670885
2016-10-31 09:00:00,561.9,562.2,545.0,545.0,0.38803324
2016-10-31 10:00:00,545.0,545.0,470.41,470.41,0.31052117
2016-10-31 11:00:00,485.0,485.0,485.0,485.0,0.0103
2016-10-31 12:00:00,777.77,1000.0,650.0,700.0,0.44342533
2016-10-31 13:00:00,800.0,800.0,800.0,800.0,0.0480757
2016-10-31 14:00:00,800.0,800.0,501.11,501.11,0.2342243
2016-10-31 15:00:00,492.1,512.6,477.77,512.6,0.09194942
2016-10-31 16:00:00,512.6,601.11,512.6,559.0,0.09972386
2016-10-31 17:00:00,551.0,557.6,551.0,555.1,0.04220112
2016-10-31 18:00:00,552.2,552.2,545.0,545.0,2.11455691
2016-10-31 19:00:00,545.0,545.7,545.0,545.0,0.04582572
2016-10-31 20:00:00,545.0,545.0,545.0,545.0,0.1
2016-10-31 21:00:00,545.0,599.99,545.0,545.0,1.22208615
2016-10-31 22:00:00,545.0,599.99,545.0,545.0,0.04631221
2016-10-31 23:00:00,545.0,545.0,545.0,545.0,1.63111874
2016-11-01 00:00:00,545.0,2616.5,545.0,601.0,2.23056667
2016-11-01 01:00:00,601.0,719.0,551.0,599.0,3.8855167
2016-11-01 02:00:00,899.0,1499.9,680.8,999.0,2.56089296
2016-11-01 03:00:00,1242.8,1500.1,1242.8,1500.0,2.15438176
2016-11-01 04:00:00,1300.0,1811.0,1000.0,1700.0,1.01716888
2016-11-01 05:00:00,1700.0,1800.0,1700.0,1800.0,0.80136182
