Timestamp,Open,High,Low,Close,Volume
2016-07-27 06:00:00,2.5,2.5,2.5,2.5,0.04
2016-07-27 07:00:00,2.4808992743169953,2.483040069159955,2.534472838702551,2.508273508386099,0.04037137130974703
2016-07-27 08:00:00,2.500866669895103,2.5174855440926702,2.599683656950094,2.5592583825791735,0.04221947749818148
2016-07-27 09:00:00,2.4469504673436084,2.5791520167201436,2.7017429043129915,2.6716515833520864,0.040525305420144625
2016-07-27 10:00:00,2.405095437274083,2.5823099063521737,2.6915269848523544,2.755954587144392,0.040608925665076546
2016-07-27 11:00:00,2.415846944352001,2.550621219896537,2.6880719133926325,2.745004354332871,0.04018305955647735
2016-07-27 12:00:00,2.4475775997819476,2.5504695407162568,2.682347542666079,2.749986274508411,0.03994644947658988
2016-07-27 13:00:00,2.426119806441394,2.5228080878070043,2.7086904053203895,2.7411498478822836,0.040719074074290915
2016-07-27 14:00:00,2.3660611642158416,2.5860762283526113,2.709981261814378,2.673411197435148,0.03999322048285304
2016-07-27 15:00:00,2.2479212344405783,2.4760790291763017,2.695369536170979,2.7063555570504323,0.039727609797235705
2016-07-27 16:00:00,2.2898748092409584,2.453706352788488,2.7041195414738564,2.796685179968298,0.04004099614037833
2016-07-27 17:00:00,2.278400840985688,2.4642599853076184,2.776925575634568,2.7737259623450936,0.038464021576288344
2016-07-27 18:00:00,2.1970975070877548,2.5290964050532105,2.804166294651386,2.785004461363104,0.038455583541463854
2016-07-27 19:00:00,2.354961751881355,2.526647398593158,2.856426477894326,2.757298785951383,0.03805028904130352
2016-07-27 20:00:00,2.3342645508817865,2.549891183228678,2.7076099376798743,2.910808061318441,0.038279046135690484
2016-07-27 21:00:00,2.357355315099096,2.517893725630776,2.7342698417292737,2.995964950333926,0.03909271562943384
2016-07-27 22:00:00,2.300271501153298,2.499481551208497,2.762566605670777,2.989121898327211,0.03861467921107954
2016-07-27 23:00:00,2.5,2.5,2.0,2.0,1.07
2016-07-28 00:00:00,2.50536492368712,2.490187011165572,1.9823187356588197,1.9611746606777802,1.1058290608780257
2016-07-28 01:00:00,2.0,3.0,1.4,1.599,27997.24958554
2016-07-28 02:00:00,1.6,1.6,1.302,1.37,111945.59896986
2016-07-28 03:00:00,1.37,1.428,1.303,1.414,27086.48648786
2016-07-28 04:00:00,1.3849,1.498,1.323,1.4974,15051.17732123
2016-07-28 05:00:00,1.498,1.55,1.451,1.505,17543.68299042
2016-07-28 06:00:00,1.5043,1.65,1.48,1.6011,24666.5639148
2016-07-28 07:00:00,1.5901,1.6379,1.45,1.45,27778.77170125
2016-07-28 08:00:00,1.452,1.5069,1.36,1.4969,30368.97581402
2016-07-28 09:00:00,1.497,1.54,1.417,1.54,6550.32666318
2016-07-28 10:00:00,1.54,1.6,1.523,1.571,13753.67720897
2016-07-28 11:00:00,1.5709,1.573,1.514,1.524,4154.59370366
2016-07-28 12:00:00,1.544,1.565,1.48,1.5357,21031.02446952
2016-07-28 13:00:00,1.52,1.6,1.5051,1.59,5707.51325961
2016-07-28 14:00:00,1.5261,1.57,1.5,1.54,4343.76353237
2016-07-28 15:00:00,1.533,1.542,1.5001,1.5065,4776.96920347
2016-07-28 16:00:00,1.5419,1.5489,1.4901,1.5163,4430.86899422
2016-07-28 17:00:00,1.5165,1.665,1.5005,1.587,24326.21451615
2016-07-28 18:00:00,1.59,1.8001,1.572,1.7978,35478.6087656
2016-07-28 19:00:00,1.8199,2.0,1.8,1.813,25064.82379978
2016-07-28 20:00:00,1.812,1.8699,1.761,1.8241,38147.62724679
2016-07-28 21:00:00,1.8256,1.9,1.622,1.73,87694.43619818
2016-07-28 22:00:00,1.735,1.848,1.7341,1.829,35741.42987468
2016-07-28 23:00:00,1.8135,1.8709,1.7886,1.8206,37133.15018497
2016-07-29 00:00:00,1.8191,1.8436,1.7625,1.833,21495.63073227
2016-07-29 01:00:00,1.834,1.857,1.795,1.8501,20995.87104091
2016-07-29 02:00:00,1.8616,1.9659,1.8353,1.8949,36329.15863182
2016-07-29 03:00:00,1.8834,1.9278,1.8735,1.8735,10258.45493218
2016-07-29 04:00:00,1.8823,1.8824,1.75,1.83,56481.30556293
2016-07-29 05:00:00,1.83,1.83,1.7,1.7021,30995.320763
2016-07-29 06:00:00,1.7132,1.785,1.685,1.7275,27319.47205517
2016-07-29 07:00:00,1.7289,1.7296,1.6853,1.6854,15829.85766353
2016-07-29 08:00:00,1.681,1.6852,1.654,1.6807,10714.13498553
2016-07-29 09:00:00,1.6818,1.71,1.6537,1.6726,15201.27609878
2016-07-29 10:00:00,1.67,1.681,1.6,1.6114,16700.41737681
2016-07-29 11:00:00,1.601,1.6329,1.568,1.5832,10311.76191084
2016-07-29 12:00:00,1.5891,1.769,1.5859,1.7503,47041.63463822
2016-07-29 13:00:00,1.7582,1.7582,1.651,1.7,18022.77843312
2016-07-29 14:00:00,1.699,1.799,1.698,1.7551,52926.62751199
2016-07-29 15:00:00,1.7386,1.7638,1.73,1.755,4697.17309149
2016-07-29 16:00:00,1.755,1.7798,1.729,1.746,12101.84767644
2016-07-29 17:00:00,1.733,1.751,1.65,1.6706,15015.70682013
2016-07-29 18:00:00,1.6869,1.7128,1.65,1.664,20761.67077526
2016-07-29 19:00:00,1.662,1.6998,1.644,1.669,12483.12550499
2016-07-29 20:00:00,1.6676,1.687,1.55,1.6,92268.64927735
2016-07-29 21:00:00,1.5985,1.653,1.5735,1.6061,53845.31141522
2016-07-29 22:00:00,1.6101,1.665,1.6,1.665,10900.18866249
2016-07-29 23:00:00,1.665,1.665,1.602,1.606,11923.75833424
2016-07-30 00:00:00,1.603,1.6389,1.603,1.619,6568.34897111
2016-07-30 01:00:00,1.615,1.6397,1.602,1.616,5342.24621307
2016-07-30 02:00:00,1.616,1.644,1.6136,1.6417,2557.25174394
2016-07-30 03:00:00,1.6427,1.682,1.626,1.636,27044.53983822
2016-07-30 04:00:00,1.643,1.698,1.643,1.6765,8090.86805766
2016-07-30 05:00:00,1.6665,1.6835,1.6264,1.6452,10069.60967312
2016-07-30 06:00:00,1.652,1.685,1.6346,1.643,14441.7784057
2016-07-30 07:00:00,1.647,1.669,1.63,1.6415,11785.45214327
2016-07-30 08:00:00,1.6472,1.6492,1.6415,1.642,1822.96954783
2016-07-30 09:00:00,1.642,1.71,1.642,1.6984,24043.56447676
2016-07-30 10:00:00,1.6946,1.705,1.6806,1.7025,5738.52293659
2016-07-30 11:00:00,1.6965,1.7,1.6579,1.6703,4799.37245025
2016-07-30 12:00:00,1.6799,1.692,1.63,1.6724,15062.61903516
2016-07-30 13:00:00,1.6718,1.6727,1.63,1.65,3340.95893148
2016-07-30 14:00:00,1.6571,1.6571,1.641,1.6564,2083.58541654
2016-07-30 15:00:00,1.6559,1.6565,1.624,1.6247,3555.898683
2016-07-30 16:00:00,1.625,1.639,1.622,1.623,6295.08740804
2016-07-30 17:00:00,1.623,1.6369,1.623,1.632,4223.1887006
2016-07-30 18:00:00,1.639,1.651,1.63,1.642,3850.14642122
2016-07-30 19:00:00,1.6425,1.6495,1.638,1.6411,496.71042399
2016-07-30 20:00:00,1.6504,1.6573,1.635,1.642,1532.87802173
2016-07-30 21:00:00,1.634,1.6459,1.625,1.6365,4159.13669615
2016-07-30 22:00:00,1.6365,1.643,1.6102,1.64,11338.88015091
2016-07-30 23:00:00,1.6297,1.638,1.55,1.5822,24823.21976419
2016-07-31 00:00:00,1.5936,1.5945,1.538,1.5661,28768.59940554
2016-07-31 01:00:00,1.5666,1.5855,1.5624,1.5741,7152.6534342
2016-07-31 02:00:00,1.5744,1.63,1.572,1.6006,38753.86952712
2016-07-31 03:00:00,1.5991,1.6042,1.58,1.5845,6017.29857341
2016-07-31 04:00:00,1.6003,1.6086,1.595,1.595,1285.72561633
2016-07-31 05:00:00,1.595,1.6015,1.5601,1.5601,13087.65385857
2016-07-31 06:00:00,1.5601,1.589,1.5575,1.5794,5626.63626722
2016-07-31 07:00:00,1.5783,1.6003,1.5767,1.599,12016.27216654
2016-07-31 08:00:00,1.596,1.6039,1.584,1.6025,2516.15298361
2016-07-31 09:00:00,1.601,1.6041,1.5575,1.59,17844.34451383
2016-07-31 10:00:00,1.593,1.6146,1.5848,1.6144,16765.52833753
2016-07-31 11:00:00,1.61,1.65,1.5972,1.6189,12769.56090089
2016-07-31 12:00:00,1.6167,1.646,1.6084,1.6452,10117.44350163
2016-07-31 13:00:00,1.646,1.6701,1.645,1.661,13462.86454555
2016-07-31 14:00:00,1.661,1.67,1.6477,1.658,2671.13035063
2016-07-31 15:00:00,1.658,1.658,1.605,1.6488,14495.33527194
2016-07-31 16:00:00,1.6508,1.7689,1.6508,1.7311,52064.64947894
